P-value,Liczba,Test,n
0.3759205825480747,sqrt2,monobit,1000
0.8002819583293617,sqrt2,monobit,1000
0.03687880184110126,sqrt2,monobit,1000
0.14576681181311235,sqrt2,monobit,1000
0.4866160457640505,sqrt2,monobit,1000
0.410967522088336,sqrt2,monobit,1000
0.04298479507085862,sqrt2,monobit,1000
0.4866160457640505,sqrt2,monobit,1000
0.34278171114791145,sqrt2,monobit,1000
0.8993431885613663,sqrt2,monobit,1000
0.9495709711511051,sqrt2,monobit,1000
0.8495154923650348,sqrt2,monobit,1000
0.164103506825787,sqrt2,monobit,1000
0.3759205825480747,sqrt2,monobit,1000
0.44788447826411204,sqrt2,monobit,1000
0.6128816234132364,sqrt2,monobit,1000
0.7043364134884518,sqrt2,monobit,1000
0.0877050299820239,sqrt2,monobit,1000
0.3759205825480747,sqrt2,monobit,1000
0.3115720733144085,sqrt2,monobit,1000
0.164103506825787,sqrt2,monobit,1000
0.7518296340458492,sqrt2,monobit,1000
0.0227957869735389,sqrt2,monobit,1000
0.05777957112359733,sqrt2,monobit,1000
0.7043364134884518,sqrt2,monobit,1000
0.3115720733144085,sqrt2,monobit,1000
0.34278171114791145,sqrt2,monobit,1000
0.9495709711511051,sqrt2,monobit,1000
0.013641155794968496,sqrt2,monobit,1000
0.8002819583293617,sqrt2,monobit,1000
0.8495154923650348,sqrt2,monobit,1000
0.569213649473711,sqrt2,monobit,1000
0.5270892568655381,sqrt2,monobit,1000
0.44788447826411204,sqrt2,monobit,1000
0.8002819583293617,sqrt2,monobit,1000
0.4866160457640505,sqrt2,monobit,1000
0.3115720733144085,sqrt2,monobit,1000
0.8993431885613663,sqrt2,monobit,1000
0.8495154923650348,sqrt2,monobit,1000
0.410967522088336,sqrt2,monobit,1000
0.3759205825480747,sqrt2,monobit,1000
0.14576681181311235,sqrt2,monobit,1000
0.013641155794968496,sqrt2,monobit,1000
0.6128816234132364,sqrt2,monobit,1000
1.0,sqrt2,monobit,1000
0.4866160457640505,sqrt2,monobit,1000
0.4866160457640505,sqrt2,monobit,1000
0.569213649473711,sqrt2,monobit,1000
0.04298479507085862,sqrt2,monobit,1000
0.34278171114791145,sqrt2,monobit,1000
1.0,sqrt2,monobit,1000
0.6128816234132364,sqrt2,monobit,1000
0.8993431885613663,sqrt2,monobit,1000
0.44788447826411204,sqrt2,monobit,1000
0.7043364134884518,sqrt2,monobit,1000
0.016246473562910868,sqrt2,monobit,1000
0.7043364134884518,sqrt2,monobit,1000
0.25494516431732106,sqrt2,monobit,1000
1.0,sqrt2,monobit,1000
0.7043364134884518,sqrt2,monobit,1000
0.7043364134884518,sqrt2,monobit,1000
0.6128816234132364,sqrt2,monobit,1000
0.6579690900638204,sqrt2,monobit,1000
0.44788447826411204,sqrt2,monobit,1000
0.4866160457640505,sqrt2,monobit,1000
0.4866160457640505,sqrt2,monobit,1000
0.44788447826411204,sqrt2,monobit,1000
0.8993431885613663,sqrt2,monobit,1000
0.18412637278497979,sqrt2,monobit,1000
0.2822966525833144,sqrt2,monobit,1000
0.6128816234132364,sqrt2,monobit,1000
0.164103506825787,sqrt2,monobit,1000
0.2059032107320684,sqrt2,monobit,1000
0.14576681181311235,sqrt2,monobit,1000
0.7043364134884518,sqrt2,monobit,1000
0.8002819583293617,sqrt2,monobit,1000
0.019279327322753836,sqrt2,monobit,1000
0.9495709711511051,sqrt2,monobit,1000
0.10009682885123228,sqrt2,monobit,1000
0.8002819583293617,sqrt2,monobit,1000
0.8495154923650348,sqrt2,monobit,1000
0.6579690900638204,sqrt2,monobit,1000
0.8495154923650348,sqrt2,monobit,1000
0.2059032107320684,sqrt2,monobit,1000
0.44788447826411204,sqrt2,monobit,1000
0.25494516431732106,sqrt2,monobit,1000
0.7518296340458492,sqrt2,monobit,1000
0.2059032107320684,sqrt2,monobit,1000
0.7518296340458492,sqrt2,monobit,1000
0.34278171114791145,sqrt2,monobit,1000
0.8993431885613663,sqrt2,monobit,1000
0.3115720733144085,sqrt2,monobit,1000
0.5270892568655381,sqrt2,monobit,1000
0.9495709711511051,sqrt2,monobit,1000
0.14576681181311235,sqrt2,monobit,1000
0.8495154923650348,sqrt2,monobit,1000
0.9495709711511051,sqrt2,monobit,1000
0.8495154923650348,sqrt2,monobit,1000
0.410967522088336,sqrt2,monobit,1000
0.0877050299820239,sqrt2,monobit,1000
0.5270892568655381,sqrt2,monobit,1000
0.8993431885613663,sqrt2,monobit,1000
0.8495154923650348,sqrt2,monobit,1000
0.25494516431732106,sqrt2,monobit,1000
0.4866160457640505,sqrt2,monobit,1000
0.07658140903567001,sqrt2,monobit,1000
0.7043364134884518,sqrt2,monobit,1000
0.011412036386001745,sqrt2,monobit,1000
0.016246473562910868,sqrt2,monobit,1000
0.44788447826411204,sqrt2,monobit,1000
0.0877050299820239,sqrt2,monobit,1000
0.8993431885613663,sqrt2,monobit,1000
0.7043364134884518,sqrt2,monobit,1000
0.6128816234132364,sqrt2,monobit,1000
0.9495709711511051,sqrt2,monobit,1000
0.9495709711511051,sqrt2,monobit,1000
0.0877050299820239,sqrt2,monobit,1000
0.7518296340458492,sqrt2,monobit,1000
0.6128816234132364,sqrt2,monobit,1000
0.9495709711511051,sqrt2,monobit,1000
0.14576681181311235,sqrt2,monobit,1000
0.410967522088336,sqrt2,monobit,1000
1.0,sqrt2,monobit,1000
0.3115720733144085,sqrt2,monobit,1000
0.7518296340458492,sqrt2,monobit,1000
0.4866160457640505,sqrt2,monobit,1000
0.164103506825787,sqrt2,monobit,1000
0.9495709711511051,sqrt2,monobit,1000
1.0,sqrt2,monobit,1000
0.6579690900638204,sqrt2,monobit,1000
0.8002819583293617,sqrt2,monobit,1000
0.5270892568655381,sqrt2,monobit,1000
0.8002819583293617,sqrt2,monobit,1000
0.5270892568655381,sqrt2,monobit,1000
0.06663602844578964,sqrt2,monobit,1000
0.6128816234132364,sqrt2,monobit,1000
0.7043364134884518,sqrt2,monobit,1000
0.10009682885123228,sqrt2,monobit,1000
0.6128816234132364,sqrt2,monobit,1000
0.11384629800665813,sqrt2,monobit,1000
0.22949314873258375,sqrt2,monobit,1000
0.2059032107320684,sqrt2,monobit,1000
0.8002819583293617,sqrt2,monobit,1000
0.164103506825787,sqrt2,monobit,1000
0.8993431885613663,sqrt2,monobit,1000
0.2822966525833144,sqrt2,monobit,1000
0.34278171114791145,sqrt2,monobit,1000
0.2822966525833144,sqrt2,monobit,1000
0.7043364134884518,sqrt2,monobit,1000
0.7043364134884518,sqrt2,monobit,1000
0.5270892568655381,sqrt2,monobit,1000
0.8993431885613663,sqrt2,monobit,1000
0.8495154923650348,sqrt2,monobit,1000
0.2822966525833144,sqrt2,monobit,1000
0.0877050299820239,sqrt2,monobit,1000
0.3759205825480747,sqrt2,monobit,1000
0.2822966525833144,sqrt2,monobit,1000
0.11384629800665813,sqrt2,monobit,1000
0.9495709711511051,sqrt2,monobit,1000
0.4866160457640505,sqrt2,monobit,1000
0.164103506825787,sqrt2,monobit,1000
0.11384629800665813,sqrt2,monobit,1000
0.22949314873258375,sqrt2,monobit,1000
0.8495154923650348,sqrt2,monobit,1000
0.5270892568655381,sqrt2,monobit,1000
0.6128816234132364,sqrt2,monobit,1000
0.2822966525833144,sqrt2,monobit,1000
0.8495154923650348,sqrt2,monobit,1000
0.7043364134884518,sqrt2,monobit,1000
0.7043364134884518,sqrt2,monobit,1000
0.3115720733144085,sqrt2,monobit,1000
